name,phi,psi,theta,energy,ani2_energy,ani1x_energy,cnn_energy,BAND_energy,bobrfr_energy,bobkrr_energy,bobbrr_energy,ecfprfr_energy,fchl_energy,mmff_energy,gaff_energy
gly-gly,180.0,120.0,,-308110.1702434205,-308113.26071734837,-308924.77807098883,-308917.0893646815,-1710.5892333984375,-285155.601828134,-308866.4937028454,-308807.4053030815,-283431.8426464395,-308913.74871721555,32.38214639181822,-11.085991855979051
gly-gly,180.0,140.0,,-308111.4988605204,-308115.76335985336,-308926.77056650224,-308917.18541875866,-1713.0255126953125,-285156.89298748743,-308864.78396072297,-308801.18870927155,-283431.8426464394,-308913.6735125186,32.15649178379984,-7.306988236776341
gly-gly,180.0,160.0,,-308108.5049752282,-308112.6564717184,-308923.8921745712,-308914.1494690516,-1710.9371337890625,-285157.17778452084,-308863.7612273357,-308807.69743062824,-283431.8426464393,-308910.154912873,35.86220004150754,-5.733438941863071
gly-gly,180.0,180.0,,-308106.94279900065,-308112.19320834207,-308922.7199154234,-308918.3502289393,-1709.0003662109375,-285156.4168916003,-308861.65711347415,-308795.6448533589,-283431.8426464394,-308913.72706819343,37.33362301616764,-7.3782794093498865
gly-gly,180.0,20.0,,-308109.9096720953,-308113.9580931485,-308924.89596360276,-308916.34656682995,-1711.3489990234375,-285158.05053022644,-308866.1370328052,-308804.0882329467,-283431.8426464395,-308913.34971808887,32.138857863720844,-8.905522957086916
gly-gly,180.0,40.0,,-308111.1767043887,-308114.9943877867,-308926.4256782429,-308915.5728088954,-1712.17626953125,-285156.72041343484,-308862.5799074373,-308798.84832760965,-283431.8426464394,-308911.74155291734,33.57795668337527,-6.187441024964941
gly-gly,180.0,60.0,,-308106.7268391086,-308111.75486423407,-308922.68823552364,-308915.2627655604,-1709.3258056640625,-285156.8365328856,-308864.6358469059,-308809.6965991444,-283431.84264643944,-308909.2324321556,37.64725105903413,-6.330835655937277
gly-gly,180.0,80.0,,-308107.06645052764,-308111.6851518345,-308922.11126488174,-308915.488488827,-1709.2100830078125,-285157.0717228765,-308868.7659782528,-308802.3786767642,-283431.8426464393,-308909.93939861975,34.787020738855205,-5.907936306824241
gly-gly,20.0,-100.0,,-308103.9982003296,-308109.69286937715,-308920.58301828883,-308912.656747494,-1708.1492919921875,-285153.8469383191,-308861.2492768426,-308803.280569161,-283431.8426464393,-308908.0220961155,40.441042329739744,-4.201843746728883
gly-gly,20.0,-120.0,,-308111.9702158602,-308116.6328669926,-308927.84729036805,-308917.4908539393,-1716.8980712890625,-285154.2802725819,-308864.15260687657,-308795.7492745922,-283431.8426464394,-308911.2090526544,29.4256444304458,-7.4697996167072
gly-gly,20.0,-140.0,,-308117.46674121526,-308120.8062289396,-308932.1502398693,-308917.15836492565,-1721.42919921875,-285156.9418883811,-308863.10832966137,-308810.54353885,-283431.8426464393,-308921.0104798224,26.47685486808411,-4.572727628032482
gly-gly,20.0,-160.0,,-308111.24526129634,-308113.6222146104,-308925.2221599733,-308914.3597504237,-1710.959716796875,-285155.74498873437,-308863.2127573829,-308799.47530681925,-283431.8426464393,-308904.3665975525,31.817184577748552,-9.725619584634494
gly-gly,20.0,-180.0,,-308110.63941450237,-308114.20524342306,-308925.0591506189,-308912.31514898327,-1709.9407958984375,-285155.0816936449,-308861.1693851473,-308793.7089586939,-283431.8426464393,-308901.31013592513,35.012541570881105,-3.509479356094936
gly-gly,20.0,-20.0,,-308110.4272598504,-308113.47268967354,-308924.3359362839,-308918.59028020885,-1722.618408203125,-285155.10109120415,-308865.26510621345,-308805.22443350573,-283431.8426464393,-308910.0475455502,30.74693520948811,-1.9994800919220808
gly-gly,20.0,-40.0,,-308118.22171837237,-308121.7888053944,-308933.03694044024,-308921.5047699549,-1717.0435791015625,-285156.6425255694,-308864.19539531256,-308805.9290505546,-283431.8426464394,-308915.21600361203,26.365750042948353,-11.119910919864502
gly-gly,20.0,-60.0,,-308110.6821546085,-308113.3137454024,-308925.24966949655,-308913.41869512585,-1710.6339111328125,-285153.8184909053,-308862.8306536569,-308797.4010956408,-283431.8426464393,-308904.561547455,33.001047736392664,-7.066225542608031
gly-gly,20.0,-80.0,,-308106.9912407084,-308111.8749374308,-308922.4717686761,-308909.92675176647,-1707.306396484375,-285153.8633708845,-308861.2639386144,-308799.8570474227,-283431.8426464393,-308901.3682453515,38.2146963181459,1.4141664740768576
gly-gly,20.0,0.0,,-308107.97410668456,-308114.03705701296,-308925.1177790048,-308915.9450928309,-1711.562255859375,-285152.81222797354,-308859.337860553,-308793.2287499439,-283431.8426464393,-308904.4297726771,36.321928822356405,-7.876863154847242
gly-gly,20.0,100.0,,-308111.7216172723,-308116.7014975677,-308927.9652764882,-308916.1680542567,-1716.401123046875,-285151.65622706816,-308863.7824719438,-308794.8241694758,-283431.8426464394,-308913.2832608965,30.16097427598351,-7.960287260220021
gly-gly,20.0,120.0,,-308103.5032750324,-308109.2178458221,-308920.1166280763,-308911.9378601649,-1707.483642578125,-285153.8764299778,-308861.82587345963,-308805.47407910845,-283431.8426464393,-308907.1329316561,40.7979994118184,-3.293329464956137
gly-gly,20.0,140.0,,-308107.84813946876,-308112.48021825484,-308923.09277138644,-308911.66144720104,-1707.552978515625,-285155.63835333317,-308860.9719000579,-308798.33240413776,-283431.8426464393,-308901.71558113536,37.63277810689308,0.6162431742480123
gly-gly,20.0,160.0,,-308110.5551422034,-308113.10121351277,-308925.07229759026,-308913.2099091151,-1710.635986328125,-285153.54026139213,-308862.443163974,-308797.52548351884,-283431.8426464393,-308902.6822400248,32.862146602025355,-7.433698169622204
gly-gly,20.0,180.0,,-308119.26429156953,-308122.9575489287,-308934.134787356,-308921.8837219813,-1717.597900390625,-285157.55092414777,-308863.9661929209,-308806.48060641263,-283431.84264643944,-308911.8351058682,25.419658091529,-10.498250048866893
gly-gly,20.0,20.0,,-308102.7453250315,-308108.64653055783,-308919.46816259576,-308908.5479828456,-1706.0892333984375,-285155.73497675173,-308862.0855962742,-308804.769556125,-283431.84264643944,-308900.6685092541,41.01124758700347,2.291514969619712
gly-gly,20.0,40.0,,-308110.8703763031,-308114.2828923112,-308925.1655887236,-308912.7950531581,-1710.73779296875,-285154.7349200738,-308861.0897926719,-308793.74174803874,-283431.8426464393,-308901.4554316992,34.59073097153665,-4.1909373751742285
gly-gly,20.0,60.0,,-308111.82489073725,-308114.27434962784,-308925.902492366,-308915.04175725963,-1711.6141357421875,-285154.1539364337,-308864.0466830559,-308801.2536731273,-283431.8426464393,-308905.73441673076,31.39372925089907,-10.249912021803887
gly-gly,20.0,80.0,,-308115.7735721014,-308118.7269528684,-308929.8821254878,-308916.2376648524,-1722.085205078125,-285155.6844936924,-308863.47846459405,-308810.16977286345,-283431.8426464394,-308911.37267447426,27.933291354965878,-3.2054267187300667
gly-gly,40.0,-100.0,,-308107.0207250605,-308111.5643512041,-308922.49606158625,-308916.8325592616,-1710.3304443359375,-285155.9841305037,-308859.6113474799,-308803.6816974349,-283431.84264643944,-308914.67604506086,36.90318829088199,-9.098934082091397
gly-gly,40.0,-120.0,,-308106.74274225836,-308110.9829544543,-308920.81601703214,-308911.9761444667,-1709.7210693359375,-285155.61198277463,-308869.77704206656,-308804.8165509495,-283431.8426464394,-308908.1090405156,34.498517286451786,-6.773132261066627
gly-gly,40.0,-140.0,,-308112.2083688137,-308116.606157118,-308928.4247378915,-308919.07212224987,-1713.71044921875,-285157.35712886724,-308860.2693318914,-308795.0229366025,-283431.8426464393,-308919.6706143217,30.20237161469425,-12.77699741161755
gly-gly,40.0,-160.0,,-308109.36860826204,-308113.14168867195,-308924.61653903243,-308917.1914917567,-1711.5823974609375,-285158.2704541668,-308862.2013943493,-308804.42226234946,-283431.8426464393,-308916.97535778536,32.81282295615681,-11.389542702990596
gly-gly,40.0,-180.0,,-308112.50053990405,-308116.1247638546,-308927.5184197203,-308916.6666962245,-1712.9183349609375,-285155.48895743466,-308861.45962838473,-308793.7738194022,-283431.8426464393,-308915.5801214207,31.741985715430037,-9.043153881241777
gly-gly,40.0,-20.0,,-308111.113166893,-308114.75907229946,-308925.8217310631,-308916.3507019618,-1713.422607421875,-285157.16230646014,-308868.78213612374,-308802.9673039154,-283431.8426464395,-308916.1834093822,28.91945494774239,-8.80431280347392
gly-gly,40.0,-40.0,,-308110.4379620881,-308114.29511879355,-308925.6031790274,-308917.91143194225,-1711.625732421875,-285156.5785551707,-308861.60086014564,-308804.048507743,-283431.8426464393,-308918.5659075575,32.8335309262797,-13.201065785624007
gly-gly,40.0,-60.0,,-308110.8217906473,-308115.21052886674,-308926.05109241523,-308917.71140447643,-1713.0137939453125,-285155.53805265244,-308861.70199644903,-308801.00611258973,-283431.84264643944,-308918.0546332015,31.71628113816444,-10.168600666144995
gly-gly,40.0,-80.0,,-308111.43218745687,-308114.40960567223,-308925.85326135287,-308916.35396734264,-1712.213623046875,-285155.0554357779,-308862.043107058,-308798.1910810308,-283431.8426464394,-308914.0365526688,32.97412972393449,-8.320795273957202
gly-gly,40.0,0.0,,-308107.3225281648,-308111.8914725591,-308922.0437534071,-308917.78586736706,-1709.6058349609375,-285155.570541246,-308860.27172565006,-308797.38715588284,-283431.8426464393,-308915.1167935365,35.96871473678737,-9.575411628060934
gly-gly,40.0,100.0,,-308106.60528421897,-308110.98698331806,-308920.7033981677,-308913.6477142909,-1709.547607421875,-285155.61198277463,-308869.77255376906,-308804.71738135355,-283431.8426464394,-308910.8243669886,34.8521243655145,-7.090404084561322
gly-gly,40.0,120.0,,-308107.050478533,-308111.5352818329,-308922.47173127363,-308915.02707830456,-1710.462646484375,-285155.71258651104,-308860.5697486031,-308804.1396587204,-283431.8426464394,-308913.5751942583,36.825575475491675,-8.881216038905782
gly-gly,40.0,140.0,,-308111.7884155082,-308114.8084165545,-308926.2774522184,-308915.2177216151,-1712.5458984375,-285154.9956296638,-308861.8486141669,-308796.90483239584,-283431.8426464393,-308913.85685362713,32.69476075537408,-8.4224147909121
gly-gly,40.0,160.0,,-308110.4735924036,-308114.85095277586,-308925.70632571395,-308918.0302216151,-1712.9918212890625,-285156.80833005,-308861.3492162666,-308801.6456505715,-283431.8426464394,-308917.6587677009,31.872056098991585,-10.327631390611153
gly-gly,40.0,180.0,,-308110.7353403491,-308114.80438769073,-308926.0545147421,-308918.6099945643,-1711.62841796875,-285155.64521427057,-308861.232520532,-308803.12828822766,-283431.8426464394,-308917.3988298215,32.573339642902994,-13.323300936395142
gly-gly,40.0,20.0,,-308108.643904043,-308112.05839994916,-308923.07899792347,-308915.1430908778,-1711.03466796875,-285157.4427322847,-308862.3764379513,-308805.07812887424,-283431.8426464394,-308912.6411012403,35.18715958131037,-7.986818359511844
gly-gly,40.0,40.0,,-308112.43326601316,-308116.2093979719,-308927.51365090423,-308919.4816376307,-1713.001953125,-285155.42717164743,-308861.6424517024,-308793.9107642215,-283431.8426464395,-308916.21209942136,31.62450476208936,-9.201819454383823
gly-gly,40.0,60.0,,-308109.34483802883,-308112.9362725764,-308924.5399481059,-308917.0838257411,-1711.54248046875,-285156.71267820394,-308862.7151548016,-308805.2780125161,-283431.8426464394,-308917.649739677,32.96199346269681,-11.674149363962393
gly-gly,40.0,80.0,,-308112.40797493554,-308116.68846904294,-308928.51526124135,-308920.2431732753,-1713.819091796875,-285157.6273680105,-308860.73132731265,-308794.8263311505,-283431.8426464394,-308919.4704561238,29.630482085253878,-12.411338016921427
gly-gly,60.0,-100.0,,-308107.99092985125,-308111.86771904986,-308923.14350784925,-308916.2816559413,-1712.1207275390625,-285158.0155566889,-308863.2513567413,-308804.8772443042,-283431.8426464394,-308908.87416082196,34.09341875350189,-16.30821036364768
gly-gly,60.0,-120.0,,-308109.69589646114,-308112.7866823571,-308924.49048332736,-308914.685464535,-1712.312744140625,-285156.98977448215,-308868.95837660506,-308801.4743930723,-283431.8426464393,-308907.6683598324,30.538702201420698,-14.195097291386856
gly-gly,60.0,-140.0,,-308107.0159810276,-308111.5141582763,-308921.93255583686,-308914.37850347545,-1710.5721435546875,-285157.0659016594,-308868.02481072786,-308801.786478491,-283431.8426464393,-308911.63855233445,34.691090569328004,-14.004430933064187
gly-gly,60.0,-160.0,,-308106.5875160009,-308111.1846960769,-308922.0350105776,-308914.9451386073,-1712.0521240234375,-285159.0213816221,-308864.3276504785,-308806.16906520445,-283431.84264643944,-308909.10989929695,35.927954548677896,-13.917787643449536
gly-gly,60.0,-180.0,,-308112.0225692045,-308116.2949646965,-308927.21004563116,-308917.6745850184,-1715.115966796875,-285156.4776080769,-308862.8557881228,-308796.6555453214,-283431.8426464393,-308908.6738869101,31.76385469822232,-14.119443910283756
gly-gly,60.0,-20.0,,-308103.3473978785,-308106.5224613555,-308916.4250407963,-308905.4229828456,-1707.42138671875,-285149.330393521,-308862.45363666804,-308792.75274474156,-283431.8426464394,-308893.4663638615,38.262301074479616,-8.829950560713613
gly-gly,60.0,-40.0,,-308106.870468146,-308111.9636843464,-308922.7774030337,-308916.7105957606,-1711.2774658203125,-285157.2363225952,-308861.7612419758,-308798.27012478275,-283431.8426464394,-308908.07319959,36.18435897626231,-15.359611879320981
gly-gly,60.0,-60.0,,-308109.018989312,-308113.0908522451,-308924.0498914748,-308916.19045415905,-1714.1273193359375,-285156.929358661,-308864.22082899837,-308802.84485716926,-283431.84264643944,-308906.85793109774,33.84054525598063,-13.570629098442225
gly-gly,60.0,-80.0,,-308111.5832454745,-308116.0997793037,-308926.76041172916,-308917.02568975475,-1715.1334228515625,-285156.5999424411,-308864.29683083575,-308799.8615629113,-283431.8426464393,-308913.5686383048,31.342967278622762,-14.66454673702438
gly-gly,60.0,0.0,,-308110.0981754278,-308113.93775298214,-308925.2566824614,-308917.06936040905,-1712.2979736328125,-285157.47013114276,-308860.6637036305,-308794.33589391527,-283431.84264643944,-308906.9204925883,32.40593861064992,-17.495566246879118
gly-gly,60.0,100.0,,-308110.4145924064,-308113.7518283803,-308925.57958741364,-308916.9600311854,-1712.7034912109375,-285157.53933756205,-308867.2537212197,-308799.2380427744,-283431.8426464394,-308906.4520265381,30.15569089005177,-15.157560129637735
gly-gly,60.0,120.0,,-308107.8532465015,-308111.736706369,-308923.02758821606,-308916.40168157604,-1712.4306640625,-285158.0155566889,-308863.5763094793,-308804.72443771875,-283431.8426464394,-308909.062292954,34.07517633922778,-16.024621330798723
gly-gly,60.0,140.0,,-308111.88926688774,-308116.3908274063,-308927.07790267264,-308919.125787411,-1715.370849609375,-285156.37475261063,-308863.9748702961,-308798.9075863703,-283431.84264643944,-308913.0433742527,31.283747851010236,-14.593539943154395
gly-gly,60.0,160.0,,-308108.5060329347,-308112.59935884416,-308923.522740935,-308914.9169098475,-1713.853515625,-285158.1026502594,-308864.008981357,-308803.2997330633,-283431.8426464395,-308906.985487577,34.22268477043561,-13.541478074612513
gly-gly,60.0,180.0,,-308107.074042232,-308112.1723645677,-308922.908124698,-308917.96544805553,-1711.27197265625,-285157.29810838244,-308862.0604618082,-308797.38552279276,-283431.8426464394,-308908.34035380953,35.93611028474414,-15.427480210118418
gly-gly,60.0,20.0,,-308108.92164901755,-308113.3448198794,-308924.03532320913,-308915.7911469081,-1713.626220703125,-285158.23222357914,-308865.1469143797,-308805.67245866376,-283431.8426464395,-308912.9256756642,32.76106944187908,-14.894664169705017
gly-gly,60.0,40.0,,-308111.7612405864,-308115.9912051557,-308926.91190112,-308918.0084473231,-1715.0579833984375,-285156.4560967637,-308863.16637830884,-308797.1062802418,-283431.8426464394,-308908.27076415956,31.971469009473306,-14.026835273170885
gly-gly,60.0,60.0,,-308106.412819181,-308111.16860860004,-308922.02765163983,-308915.759469662,-1711.7659912109375,-285159.84764588135,-308863.4988115427,-308806.1899672325,-283431.84264643944,-308909.3668449771,36.1604453474708,-14.110368583225114
gly-gly,60.0,80.0,,-308106.55927085533,-308110.7972723304,-308921.1336856374,-308913.56392828014,-1710.310302734375,-285157.1577777305,-308869.5628006665,-308803.4309464417,-283431.8426464394,-308912.61385704065,34.866802655615395,-13.204810587623868
gly-gly,80.0,-100.0,,-308113.9395778113,-308116.37866620644,-308928.15709510195,-308918.7447144129,-1713.21337890625,-285153.9629187484,-308869.44819947076,-308807.2914436281,-283431.8426464394,-308915.2064110448,29.38350671452863,-12.118118182665413
gly-gly,80.0,-120.0,,-308114.4613400649,-308117.77609438985,-308929.80382339784,-308918.3536469081,-1719.651611328125,-285155.8948450365,-308865.4928125059,-308800.4345749503,-283431.8426464394,-308914.2085432932,25.527373747303052,-8.93501338095328
